category,file,decision,reject_reason,duration_s,fps,frames,resolution,motion_ratio,camera_verdict,short_clip,path,error
lateral_raise,arc2_lateral_raise_17.mp4,keep,,7.12,24.0,171,1280x720,0.89,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_17.mp4,
lateral_raise,arc2_lateral_raise_18.mp4,keep,,3.38,24.0,81,1280x720,0.25,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_18.mp4,
lateral_raise,arc2_lateral_raise_19.mp4,reject,large instructional text caption,5.0,24.0,120,1280x720,0.28,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_19.mp4,
lateral_raise,arc2_lateral_raise_2.MOV,reject,branded banner text,13.18,30.0,395,1920x1080,0.35,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_2.MOV,
lateral_raise,arc2_lateral_raise_20.mp4,reject,large instructional text caption,4.12,24.0,99,1280x720,0.75,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_20.mp4,
lateral_raise,arc2_lateral_raise_21.mp4,keep,,3.21,24.0,77,1280x720,0.31,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_21.mp4,
lateral_raise,arc2_lateral_raise_22.mp4,keep,,3.58,24.0,86,1280x720,0.2,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_22.mp4,
lateral_raise,arc2_lateral_raise_23.mp4,keep,,3.62,24.0,87,1280x720,0.81,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_23.mp4,
lateral_raise,arc2_lateral_raise_24.mp4,keep,,7.29,24.0,175,1280x720,0.03,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_24.mp4,
lateral_raise,arc2_lateral_raise_25.mp4,keep,,6.92,24.0,166,1280x720,0.17,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_25.mp4,
lateral_raise,arc2_lateral_raise_26.mp4,keep,,10.21,24.0,245,1280x720,0.75,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_26.mp4,
lateral_raise,arc2_lateral_raise_27.mp4,keep,,7.5,24.0,180,1280x720,0.08,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_27.mp4,
lateral_raise,arc2_lateral_raise_28.mp4,keep,,11.29,24.0,271,1280x720,0.46,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_28.mp4,
lateral_raise,arc2_lateral_raise_29.mp4,reject,picture-in-picture credit overlay,7.83,24.0,188,1280x720,0.43,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_29.mp4,
lateral_raise,arc2_lateral_raise_3.MOV,keep,,14.41,30.0,432,1920x1080,0.52,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_3.MOV,
lateral_raise,arc2_lateral_raise_30.mp4,keep,,9.0,24.0,216,1280x720,0.24,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_30.mp4,
lateral_raise,arc2_lateral_raise_31.mp4,keep,,9.81,30.0,294,1280x720,0.49,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_31.mp4,
lateral_raise,arc2_lateral_raise_32.mp4,reject,checkmark annotation,9.81,30.0,294,1280x720,0.32,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_32.mp4,
lateral_raise,arc2_lateral_raise_33.mp4,reject,checkmark annotation,12.41,30.0,372,1280x720,1.07,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_33.mp4,
lateral_raise,arc2_lateral_raise_34.mp4,reject,checkmark annotation,8.71,30.0,261,1280x720,1.0,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_34.mp4,
lateral_raise,arc2_lateral_raise_35.mp4,reject,checkmark annotation,9.18,30.0,275,1280x720,0.14,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_35.mp4,
lateral_raise,arc2_lateral_raise_36.mp4,reject,checkmark annotation,7.07,30.0,212,1280x720,0.25,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_36.mp4,
lateral_raise,arc2_lateral_raise_37.mp4,reject,checkmark annotation,11.11,30.0,333,1280x720,0.19,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_37.mp4,
lateral_raise,arc2_lateral_raise_4.MOV,reject,branded banner text,15.28,30.0,458,1920x1080,0.4,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_4.MOV,
lateral_raise,arc2_lateral_raise_5.MOV,reject,branded banner text,19.52,30.0,585,1920x1080,0.33,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_5.MOV,
lateral_raise,arc2_lateral_raise_6.MOV,keep,,18.35,30.0,550,1920x1080,0.47,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_6.MOV,
lateral_raise,arc2_lateral_raise_7.mp4,keep,,2.5,24.0,60,1280x720,1.31,likely_moving,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_7.mp4,
lateral_raise,arc2_lateral_raise_8.mp4,keep,,2.42,24.0,58,1280x720,0.21,stable,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_8.mp4,
lateral_raise,arc2_lateral_raise_9.mp4,keep,,6.92,24.0,166,1280x720,0.47,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/lateral_raise/arc2_lateral_raise_9.mp4,
leg_extension,arc2_leg_extension_1.MOV,keep,,13.68,30.0,410,1920x1080,0.58,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_1.MOV,
leg_extension,arc2_leg_extension_10.mp4,reject,instructional text caption,7.13,24.0,171,1280x720,0.46,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_10.mp4,
leg_extension,arc2_leg_extension_11.mp4,reject,instructional text caption,4.84,24.0,116,1280x720,0.37,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_11.mp4,
leg_extension,arc2_leg_extension_12.mp4,reject,instructional text caption,4.21,24.0,101,1280x720,0.71,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_12.mp4,
leg_extension,arc2_leg_extension_13.mp4,reject,angle-diagram annotation graphic,6.3,24.0,151,1280x720,0.11,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_13.mp4,
leg_extension,arc2_leg_extension_14.mp4,keep,,4.09,24.0,98,1280x720,0.75,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_14.mp4,
leg_extension,arc2_leg_extension_15.mp4,keep,,7.13,24.0,171,1280x720,0.13,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_15.mp4,
leg_extension,arc2_leg_extension_16.mp4,reject,angle-diagram annotation graphic,13.48,25.0,337,1280x720,0.32,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_16.mp4,
leg_extension,arc2_leg_extension_17.mp4,keep,,10.75,24.0,258,1280x720,0.17,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_17.mp4,
leg_extension,arc2_leg_extension_18.mp4,keep,,16.52,30.0,495,1280x720,0.07,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_18.mp4,
leg_extension,arc2_leg_extension_19.mp4,keep,,3.2,30.0,96,1280x720,0.53,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_19.mp4,
leg_extension,arc2_leg_extension_2.MOV,keep,,9.64,30.0,289,1920x1080,0.68,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_2.MOV,
leg_extension,arc2_leg_extension_20.mp4,keep,,12.4,30.0,372,1280x720,0.27,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_20.mp4,
leg_extension,arc2_leg_extension_21.mp4,keep,,4.7,30.0,141,1280x720,0.69,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_21.mp4,
leg_extension,arc2_leg_extension_22.mp4,keep,,6.2,30.0,186,1280x720,0.1,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_22.mp4,
leg_extension,arc2_leg_extension_23.mp4,keep,,5.9,30.0,177,1280x720,0.15,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_23.mp4,
leg_extension,arc2_leg_extension_24.mp4,keep,,7.3,30.0,219,1280x720,0.17,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_24.mp4,
leg_extension,arc2_leg_extension_25.mp4,keep,,6.9,30.0,207,1280x720,0.67,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_25.mp4,
leg_extension,arc2_leg_extension_3.MOV,keep,,12.18,30.0,365,1920x1080,0.93,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_3.MOV,
leg_extension,arc2_leg_extension_4.MOV,keep,,12.38,30.0,371,1920x1080,0.77,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_4.MOV,
leg_extension,arc2_leg_extension_5.MOV,keep,,12.61,30.0,378,1920x1080,0.95,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_5.MOV,
leg_extension,arc2_leg_extension_6.MOV,keep,,12.45,30.0,373,1920x1080,1.47,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_6.MOV,
leg_extension,arc2_leg_extension_7.mp4,keep,,3.09,24.0,74,1280x720,0.38,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_7.mp4,
leg_extension,arc2_leg_extension_8.mp4,keep,,6.72,24.0,161,1280x720,0.53,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_8.mp4,
leg_extension,arc2_leg_extension_9.mp4,reject,instructional text caption,2.29,24.0,55,1280x720,0.71,likely_moving,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_extension/arc2_leg_extension_9.mp4,
leg_raises,arc2_leg_raises_1.MOV,keep,,13.68,30.0,410,1920x1080,0.46,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_1.MOV,
leg_raises,arc2_leg_raises_10.mp4,keep,,6.24,30.0,187,1280x720,0.82,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_10.mp4,
leg_raises,arc2_leg_raises_11.mp4,reject,YouTube engagement text caption,8.27,30.0,248,1280x720,0.15,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_11.mp4,
leg_raises,arc2_leg_raises_12.mp4,keep,,6.34,30.0,190,1280x720,0.06,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_12.mp4,
leg_raises,arc2_leg_raises_13.mp4,keep,,6.04,30.0,181,1280x720,0.49,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_13.mp4,
leg_raises,arc2_leg_raises_14.mp4,keep,,9.84,30.0,295,1280x720,0.49,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_14.mp4,
leg_raises,arc2_leg_raises_15.mp4,keep,,5.0,30.0,150,1280x720,0.14,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_15.mp4,
leg_raises,arc2_leg_raises_16.mp4,keep,,8.76,25.0,219,1280x720,0.24,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_16.mp4,
leg_raises,arc2_leg_raises_17.mp4,keep,,13.0,25.0,325,1280x720,0.35,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_17.mp4,
leg_raises,arc2_leg_raises_18.mp4,keep,,6.01,24.0,144,1280x720,0.38,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_18.mp4,
leg_raises,arc2_leg_raises_19.mp4,keep,,8.84,24.0,212,1280x720,0.34,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_19.mp4,
leg_raises,arc2_leg_raises_2.MOV,keep,,14.81,30.0,444,1920x1080,0.59,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_2.MOV,
leg_raises,arc2_leg_raises_20.mp4,keep,,2.79,24.0,67,1280x720,0.62,likely_moving,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_20.mp4,
leg_raises,arc2_leg_raises_21.mp4,keep,,2.5,24.0,60,1280x720,0.75,likely_moving,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_21.mp4,
leg_raises,arc2_leg_raises_3.MOV,keep,,12.04,30.0,361,1920x1080,0.78,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_3.MOV,
leg_raises,arc2_leg_raises_4.MOV,keep,,7.51,30.0,225,1920x1080,0.45,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_4.MOV,
leg_raises,arc2_leg_raises_5.MOV,keep,,15.81,30.0,474,1920x1080,0.27,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_5.MOV,
leg_raises,arc2_leg_raises_6.MOV,keep,,11.71,30.0,351,1920x1080,0.41,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_6.MOV,
leg_raises,arc2_leg_raises_7.mp4,keep,,11.81,30.0,354,1280x720,0.38,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_7.mp4,
leg_raises,arc2_leg_raises_8.mp4,reject,arrow annotation graphic,11.34,30.0,340,1280x720,0.12,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_8.mp4,
leg_raises,arc2_leg_raises_9.mp4,keep,,7.04,30.0,211,1280x720,0.3,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/leg_raises/arc2_leg_raises_9.mp4,
plank,arc2_plank_1.MOV,keep,,36.83,30.0,1104,1920x1080,1.15,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/plank/arc2_plank_1.MOV,
plank,arc2_plank_2.mp4,reject,title card text,11.11,30.0,333,1280x720,0.75,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/plank/arc2_plank_2.mp4,
plank,arc2_plank_3.mp4,reject,checkmark annotation,2.57,30.0,77,1280x720,0.18,stable,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/plank/arc2_plank_3.mp4,
plank,arc2_plank_4.mp4,reject,checkmark annotation,3.9,30.0,117,1280x720,0.33,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/plank/arc2_plank_4.mp4,
plank,arc2_plank_5.mp4,reject,social-media app UI watermark + timer,30.08,25.0,752,1280x720,0.76,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/plank/arc2_plank_5.mp4,
plank,arc2_plank_6.mp4,keep,,22.16,30.0,664,1280x720,0.25,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/plank/arc2_plank_6.mp4,
plank,arc2_plank_7.mp4,keep,,228.0,30.0,6840,640x360,0.94,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/plank/arc2_plank_7.mp4,
pull_up,arc2_pull_up_1.mp4,keep,,17.55,30.0,526,1920x1080,0.55,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/pull_up/arc2_pull_up_1.mp4,
pull_up,arc2_pull_up_10.mp4,keep,,8.11,30.0,243,1280x720,0.02,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/pull_up/arc2_pull_up_10.mp4,
pull_up,arc2_pull_up_11.mp4,keep,,7.34,30.0,220,1280x720,0.01,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/pull_up/arc2_pull_up_11.mp4,
pull_up,arc2_pull_up_12.mp4,keep,,6.51,30.0,195,1280x720,0.58,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/pull_up/arc2_pull_up_12.mp4,
pull_up,arc2_pull_up_13.mp4,keep,,13.41,30.0,402,1280x720,0.01,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/pull_up/arc2_pull_up_13.mp4,
pull_up,arc2_pull_up_14.mp4,keep,,8.43,24.0,202,1280x720,0.66,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/pull_up/arc2_pull_up_14.mp4,
pull_up,arc2_pull_up_15.mp4,keep,,6.88,24.0,165,1280x720,0.35,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/pull_up/arc2_pull_up_15.mp4,
